Query,Video,Approval Status,Timestamp,Camera Time,unix_timestamp_start,unix_timestamp_end,Frame Gps Lat Start,Frame Gps Lat End,Frame Gps Lon Start,Frame Gps Lon End,Frame Timestamp Start,Frame Timestamp End,Category,Label,Severity,Video ID,Analysis ID,Share Link
Pedestrian Safety Audit,d55e12770eb744a09b0366fadf185b4e,pending,0:23–0:30,12/18/2025 04:49:41–12/18/2025 04:49:48,1766033381,1766033388,40.166254,40.166770,-83.245388,-83.245336,12/18/2025 04:49:41 AM,12/18/2025 04:49:48 AM,Vulnerable Users,Person in Wheelchair,critical,d55e12770eb744a09b0366fadf185b4e,9541ecf1661212ba02ab961dffabb9d4,https://app.nomadicml.com/events/d55e12770eb744a09b0366fadf185b4e/9541ecf1661212ba02ab961dffabb9d4
Pavement Defect Scan,803d60b96d19460eb35fa8fef6de8510,pending,0:56–1:04,12/18/2025 04:50:41–12/18/2025 04:50:49,1766033441,1766033449,34.745113,34.745462,-86.727140,-86.727381,12/18/2025 04:50:41 AM,12/18/2025 04:50:49 AM,Road Surface,Gravel,low,803d60b96d19460eb35fa8fef6de8510,0bd99dacab1f2aa55603df3a898356cc,https://app.nomadicml.com/events/803d60b96d19460eb35fa8fef6de8510/0bd99dacab1f2aa55603df3a898356cc
Pavement Defect Scan,748155c2e9774486a6e31f51b00b9301,pending,0:45–0:48,12/18/2025 04:51:41–12/18/2025 04:51:44,1766033501,1766033504,40.328678,40.329586,-83.188882,-83.189810,12/18/2025 04:51:41 AM,12/18/2025 04:51:44 AM,Road Surface,Pothole,high,748155c2e9774486a6e31f51b00b9301,18d812885785db031d93bcdf3dd22208,https://app.nomadicml.com/events/748155c2e9774486a6e31f51b00b9301/18d812885785db031d93bcdf3dd22208
Pedestrian Safety Audit,748155c2e9774486a6e31f51b00b9301,pending,1:11–1:15,12/18/2025 04:52:41–12/18/2025 04:52:45,1766033561,1766033565,40.202878,40.201994,-83.237487,-83.237279,12/18/2025 04:52:41 AM,12/18/2025 04:52:45 AM,Vulnerable Users,Person in Wheelchair,low,748155c2e9774486a6e31f51b00b9301,e3231c42dc471dab32a278eadb10c128,https://app.nomadicml.com/events/748155c2e9774486a6e31f51b00b9301/e3231c42dc471dab32a278eadb10c128
Traffic Volume Analysis,803d60b96d19460eb35fa8fef6de8510,pending,1:26–1:35,12/18/2025 04:53:41–12/18/2025 04:53:50,1766033621,1766033630,34.606029,34.606128,-86.680210,-86.681171,12/18/2025 04:53:41 AM,12/18/2025 04:53:50 AM,Vehicles,Emergency Vehicle,low,803d60b96d19460eb35fa8fef6de8510,356d022e6c6f518905b040d3a5052e6f,https://app.nomadicml.com/events/803d60b96d19460eb35fa8fef6de8510/356d022e6c6f518905b040d3a5052e6f
Traffic Volume Analysis,b4dafb7358b947e99fce375f519adab6,pending,0:44–0:50,12/18/2025 04:54:41–12/18/2025 04:54:47,1766033681,1766033687,34.998711,34.998277,-86.402020,-86.401306,12/18/2025 04:54:41 AM,12/18/2025 04:54:47 AM,Vehicles,Sedan,high,b4dafb7358b947e99fce375f519adab6,24af4cc2494d64fb8c678209b8b1bbde,https://app.nomadicml.com/events/b4dafb7358b947e99fce375f519adab6/24af4cc2494d64fb8c678209b8b1bbde
Traffic Volume Analysis,9f8b89ccedbd4399b50b59e9cc16a5eb,pending,1:17–1:21,12/18/2025 04:55:41–12/18/2025 04:55:45,1766033741,1766033745,39.578216,39.578773,-82.659249,-82.659777,12/18/2025 04:55:41 AM,12/18/2025 04:55:45 AM,Vehicles,Semi Trailer,low,9f8b89ccedbd4399b50b59e9cc16a5eb,f000ab668e4458bd8cd97fcaa269d87f,https://app.nomadicml.com/events/9f8b89ccedbd4399b50b59e9cc16a5eb/f000ab668e4458bd8cd97fcaa269d87f
Traffic Volume Analysis,9f8b89ccedbd4399b50b59e9cc16a5eb,pending,1:35–1:42,12/18/2025 04:56:41–12/18/2025 04:56:48,1766033801,1766033808,39.561935,39.562300,-82.732762,-82.733238,12/18/2025 04:56:41 AM,12/18/2025 04:56:48 AM,Vehicles,School Bus,low,9f8b89ccedbd4399b50b59e9cc16a5eb,e8af310b859ad1b5a36429e843474cfe,https://app.nomadicml.com/events/9f8b89ccedbd4399b50b59e9cc16a5eb/e8af310b859ad1b5a36429e843474cfe
Traffic Volume Analysis,3f8ff83f66b24b298fa5455023b0d9b1,pending,0:22–0:25,12/18/2025 04:57:41–12/18/2025 04:57:44,1766033861,1766033864,34.789678,34.790038,-86.216823,-86.217690,12/18/2025 04:57:41 AM,12/18/2025 04:57:44 AM,Vehicles,School Bus,medium,3f8ff83f66b24b298fa5455023b0d9b1,e0957b2da0c17ace188d33144c725b85,https://app.nomadicml.com/events/3f8ff83f66b24b298fa5455023b0d9b1/e0957b2da0c17ace188d33144c725b85
Asset Inventory Scan,9f8b89ccedbd4399b50b59e9cc16a5eb,pending,0:17–0:26,12/18/2025 04:58:41–12/18/2025 04:58:50,1766033921,1766033930,34.471035,34.470146,-86.890838,-86.890944,12/18/2025 04:58:41 AM,12/18/2025 04:58:50 AM,Signage,Traffic Light (Green),critical,9f8b89ccedbd4399b50b59e9cc16a5eb,b6ab38b572e9eac100d13b8d8fc7844a,https://app.nomadicml.com/events/9f8b89ccedbd4399b50b59e9cc16a5eb/b6ab38b572e9eac100d13b8d8fc7844a
Pedestrian Safety Audit,803d60b96d19460eb35fa8fef6de8510,pending,1:27–1:32,12/18/2025 04:59:41–12/18/2025 04:59:46,1766033981,1766033986,34.803138,34.803551,-86.323212,-86.323798,12/18/2025 04:59:41 AM,12/18/2025 04:59:46 AM,Vulnerable Users,Pedestrian,medium,803d60b96d19460eb35fa8fef6de8510,9804ce742c937b94ae31d9636c8a5680,https://app.nomadicml.com/events/803d60b96d19460eb35fa8fef6de8510/9804ce742c937b94ae31d9636c8a5680
Weather Impact Analysis,3f8ff83f66b24b298fa5455023b0d9b1,pending,1:46–1:51,12/18/2025 05:00:41–12/18/2025 05:00:46,1766034041,1766034046,40.301974,40.302123,-82.701661,-82.702311,12/18/2025 05:00:41 AM,12/18/2025 05:00:46 AM,Environment,Snow Pile,medium,3f8ff83f66b24b298fa5455023b0d9b1,4f1be307981feba75d0241976581818c,https://app.nomadicml.com/events/3f8ff83f66b24b298fa5455023b0d9b1/4f1be307981feba75d0241976581818c
Hazard Detection Scan,803d60b96d19460eb35fa8fef6de8510,pending,0:29–0:38,12/18/2025 05:01:41–12/18/2025 05:01:50,1766034101,1766034110,39.569994,39.569879,-83.324812,-83.325009,12/18/2025 05:01:41 AM,12/18/2025 05:01:50 AM,Obstacles,Ladder,medium,803d60b96d19460eb35fa8fef6de8510,0998cb29cbf78d59889efd37b5057845,https://app.nomadicml.com/events/803d60b96d19460eb35fa8fef6de8510/0998cb29cbf78d59889efd37b5057845
Asset Inventory Scan,d55e12770eb744a09b0366fadf185b4e,pending,0:00–0:05,12/18/2025 05:02:41–12/18/2025 05:02:46,1766034161,1766034166,39.914791,39.914935,-83.180100,-83.180088,12/18/2025 05:02:41 AM,12/18/2025 05:02:46 AM,Signage,Yield Sign,low,d55e12770eb744a09b0366fadf185b4e,1e7d2ea7120dd7a4f57828d363f72a7c,https://app.nomadicml.com/events/d55e12770eb744a09b0366fadf185b4e/1e7d2ea7120dd7a4f57828d363f72a7c
Pedestrian Safety Audit,3f8ff83f66b24b298fa5455023b0d9b1,pending,1:17–1:22,12/18/2025 05:03:41–12/18/2025 05:03:46,1766034221,1766034226,40.026983,40.026483,-83.311244,-83.311142,12/18/2025 05:03:41 AM,12/18/2025 05:03:46 AM,Vulnerable Users,Person in Wheelchair,medium,3f8ff83f66b24b298fa5455023b0d9b1,dc10f05370f33f94f90156d82d63f159,https://app.nomadicml.com/events/3f8ff83f66b24b298fa5455023b0d9b1/dc10f05370f33f94f90156d82d63f159
Traffic Volume Analysis,9f8b89ccedbd4399b50b59e9cc16a5eb,pending,0:58–1:05,12/18/2025 05:04:41–12/18/2025 05:04:48,1766034281,1766034288,39.943942,39.944340,-82.902613,-82.902176,12/18/2025 05:04:41 AM,12/18/2025 05:04:48 AM,Vehicles,Delivery Van,medium,9f8b89ccedbd4399b50b59e9cc16a5eb,f941904ba88509de89f4ebcfbdf00f83,https://app.nomadicml.com/events/9f8b89ccedbd4399b50b59e9cc16a5eb/f941904ba88509de89f4ebcfbdf00f83
Asset Inventory Scan,9f8b89ccedbd4399b50b59e9cc16a5eb,pending,0:28–0:34,12/18/2025 05:05:41–12/18/2025 05:05:47,1766034341,1766034347,40.327441,40.328101,-82.710733,-82.710582,12/18/2025 05:05:41 AM,12/18/2025 05:05:47 AM,Signage,Street Name Sign,high,9f8b89ccedbd4399b50b59e9cc16a5eb,3e22ea5e4a73d0d4e886e9f9cefe27a1,https://app.nomadicml.com/events/9f8b89ccedbd4399b50b59e9cc16a5eb/3e22ea5e4a73d0d4e886e9f9cefe27a1
Hazard Detection Scan,b4dafb7358b947e99fce375f519adab6,pending,0:41–0:49,12/18/2025 05:06:41–12/18/2025 05:06:49,1766034401,1766034409,39.841455,39.842334,-82.978647,-82.978021,12/18/2025 05:06:41 AM,12/18/2025 05:06:49 AM,Obstacles,Traffic Cone,medium,b4dafb7358b947e99fce375f519adab6,2a4099e71b7da76c14577a96f1680d83,https://app.nomadicml.com/events/b4dafb7358b947e99fce375f519adab6/2a4099e71b7da76c14577a96f1680d83
Traffic Volume Analysis,b4dafb7358b947e99fce375f519adab6,pending,0:46–0:53,12/18/2025 05:07:41–12/18/2025 05:07:48,1766034461,1766034468,39.989239,39.989377,-82.732835,-82.733806,12/18/2025 05:07:41 AM,12/18/2025 05:07:48 AM,Vehicles,Delivery Van,critical,b4dafb7358b947e99fce375f519adab6,08a69e765cf6a86b26a9da948a4f05f3,https://app.nomadicml.com/events/b4dafb7358b947e99fce375f519adab6/08a69e765cf6a86b26a9da948a4f05f3
Traffic Volume Analysis,3f8ff83f66b24b298fa5455023b0d9b1,pending,0:36–0:43,12/18/2025 05:08:41–12/18/2025 05:08:48,1766034521,1766034528,34.603905,34.604025,-86.979967,-86.980798,12/18/2025 05:08:41 AM,12/18/2025 05:08:48 AM,Vehicles,SUV,high,3f8ff83f66b24b298fa5455023b0d9b1,344d4a22b5fa0c31f1e11fe4965fc302,https://app.nomadicml.com/events/3f8ff83f66b24b298fa5455023b0d9b1/344d4a22b5fa0c31f1e11fe4965fc302
Pavement Defect Scan,9f8b89ccedbd4399b50b59e9cc16a5eb,pending,1:47–1:49,12/18/2025 05:09:41–12/18/2025 05:09:43,1766034581,1766034583,39.633279,39.632612,-82.770874,-82.771267,12/18/2025 05:09:41 AM,12/18/2025 05:09:43 AM,Road Surface,Pothole,low,9f8b89ccedbd4399b50b59e9cc16a5eb,c4afec46d98d468b3eeb97e4e7d10dc7,https://app.nomadicml.com/events/9f8b89ccedbd4399b50b59e9cc16a5eb/c4afec46d98d468b3eeb97e4e7d10dc7
Traffic Volume Analysis,d55e12770eb744a09b0366fadf185b4e,pending,0:01–0:04,12/18/2025 05:10:41–12/18/2025 05:10:44,1766034641,1766034644,40.211837,40.211070,-82.736705,-82.735945,12/18/2025 05:10:41 AM,12/18/2025 05:10:44 AM,Vehicles,Pickup Truck,critical,d55e12770eb744a09b0366fadf185b4e,e2f3d9ef75bce8f53def31edf28fea0d,https://app.nomadicml.com/events/d55e12770eb744a09b0366fadf185b4e/e2f3d9ef75bce8f53def31edf28fea0d
Pavement Defect Scan,748155c2e9774486a6e31f51b00b9301,pending,1:13–1:20,12/18/2025 05:11:41–12/18/2025 05:11:48,1766034701,1766034708,40.228165,40.227891,-82.906214,-82.906499,12/18/2025 05:11:41 AM,12/18/2025 05:11:48 AM,Road Surface,Buckled Asphalt,low,748155c2e9774486a6e31f51b00b9301,4deb495cada5361221e64c2c07e438ca,https://app.nomadicml.com/events/748155c2e9774486a6e31f51b00b9301/4deb495cada5361221e64c2c07e438ca
Hazard Detection Scan,d55e12770eb744a09b0366fadf185b4e,pending,0:25–0:33,12/18/2025 05:12:41–12/18/2025 05:12:49,1766034761,1766034769,39.965814,39.966712,-82.610489,-82.611067,12/18/2025 05:12:41 AM,12/18/2025 05:12:49 AM,Obstacles,Tree Branch,critical,d55e12770eb744a09b0366fadf185b4e,786b822fe7b1cc945d2beb08847e1707,https://app.nomadicml.com/events/d55e12770eb744a09b0366fadf185b4e/786b822fe7b1cc945d2beb08847e1707
Asset Inventory Scan,9f8b89ccedbd4399b50b59e9cc16a5eb,pending,0:29–0:34,12/18/2025 05:13:41–12/18/2025 05:13:46,1766034821,1766034826,39.750414,39.749712,-82.653919,-82.654569,12/18/2025 05:13:41 AM,12/18/2025 05:13:46 AM,Signage,Street Name Sign,medium,9f8b89ccedbd4399b50b59e9cc16a5eb,87e990804cbf08747082f770aaca5537,https://app.nomadicml.com/events/9f8b89ccedbd4399b50b59e9cc16a5eb/87e990804cbf08747082f770aaca5537
Asset Inventory Scan,803d60b96d19460eb35fa8fef6de8510,pending,0:30–0:33,12/18/2025 05:14:41–12/18/2025 05:14:44,1766034881,1766034884,34.949097,34.948481,-86.923853,-86.923187,12/18/2025 05:14:41 AM,12/18/2025 05:14:44 AM,Signage,Stop Sign,low,803d60b96d19460eb35fa8fef6de8510,f4cea46bf0b308c8384c621394eaaf01,https://app.nomadicml.com/events/803d60b96d19460eb35fa8fef6de8510/f4cea46bf0b308c8384c621394eaaf01
Pavement Defect Scan,9f8b89ccedbd4399b50b59e9cc16a5eb,pending,1:19–1:28,12/18/2025 05:15:41–12/18/2025 05:15:50,1766034941,1766034950,40.153175,40.153320,-83.134078,-83.134945,12/18/2025 05:15:41 AM,12/18/2025 05:15:50 AM,Road Surface,Alligator Cracking,medium,9f8b89ccedbd4399b50b59e9cc16a5eb,a1f2b22c762d6a78d0d96ab917188c06,https://app.nomadicml.com/events/9f8b89ccedbd4399b50b59e9cc16a5eb/a1f2b22c762d6a78d0d96ab917188c06
Traffic Volume Analysis,3f8ff83f66b24b298fa5455023b0d9b1,pending,0:18–0:20,12/18/2025 05:16:41–12/18/2025 05:16:43,1766035001,1766035003,39.719876,39.719474,-83.026906,-83.027702,12/18/2025 05:16:41 AM,12/18/2025 05:16:43 AM,Vehicles,Sedan,medium,3f8ff83f66b24b298fa5455023b0d9b1,a11ad53a9d33683123205f2eff6ea2be,https://app.nomadicml.com/events/3f8ff83f66b24b298fa5455023b0d9b1/a11ad53a9d33683123205f2eff6ea2be
Pedestrian Safety Audit,3f8ff83f66b24b298fa5455023b0d9b1,pending,1:39–1:48,12/18/2025 05:17:41–12/18/2025 05:17:50,1766035061,1766035070,39.649866,39.649325,-83.096728,-83.097233,12/18/2025 05:17:41 AM,12/18/2025 05:17:50 AM,Vulnerable Users,Cyclist,critical,3f8ff83f66b24b298fa5455023b0d9b1,cf89bc5835524b5630b994ea034e3eb1,https://app.nomadicml.com/events/3f8ff83f66b24b298fa5455023b0d9b1/cf89bc5835524b5630b994ea034e3eb1
Traffic Volume Analysis,9f8b89ccedbd4399b50b59e9cc16a5eb,pending,0:29–0:34,12/18/2025 05:18:41–12/18/2025 05:18:46,1766035121,1766035126,39.832500,39.832634,-82.618841,-82.618015,12/18/2025 05:18:41 AM,12/18/2025 05:18:46 AM,Vehicles,SUV,critical,9f8b89ccedbd4399b50b59e9cc16a5eb,70f7d6c08a6f36ad401dbfee33770f8f,https://app.nomadicml.com/events/9f8b89ccedbd4399b50b59e9cc16a5eb/70f7d6c08a6f36ad401dbfee33770f8f
Asset Inventory Scan,748155c2e9774486a6e31f51b00b9301,pending,0:50–1:00,12/18/2025 05:19:41–12/18/2025 05:19:51,1766035181,1766035191,39.624973,39.624904,-82.630361,-82.629731,12/18/2025 05:19:41 AM,12/18/2025 05:19:51 AM,Signage,Stop Sign,low,748155c2e9774486a6e31f51b00b9301,fc3d0d262975f600006961fd14b2d93a,https://app.nomadicml.com/events/748155c2e9774486a6e31f51b00b9301/fc3d0d262975f600006961fd14b2d93a
Hazard Detection Scan,b4dafb7358b947e99fce375f519adab6,pending,1:44–1:50,12/18/2025 05:20:41–12/18/2025 05:20:47,1766035241,1766035247,40.300350,40.300344,-83.023420,-83.023193,12/18/2025 05:20:41 AM,12/18/2025 05:20:47 AM,Obstacles,Ladder,high,b4dafb7358b947e99fce375f519adab6,9afca7d4155a55178f7d2e5e69bcc664,https://app.nomadicml.com/events/b4dafb7358b947e99fce375f519adab6/9afca7d4155a55178f7d2e5e69bcc664
Traffic Volume Analysis,3f8ff83f66b24b298fa5455023b0d9b1,pending,0:34–0:44,12/18/2025 05:21:41–12/18/2025 05:21:51,1766035301,1766035311,34.722128,34.722360,-86.734171,-86.733905,12/18/2025 05:21:41 AM,12/18/2025 05:21:51 AM,Vehicles,Motorcycle,low,3f8ff83f66b24b298fa5455023b0d9b1,4d370d1a47e3652968c0c78c18319cd7,https://app.nomadicml.com/events/3f8ff83f66b24b298fa5455023b0d9b1/4d370d1a47e3652968c0c78c18319cd7
Pedestrian Safety Audit,3f8ff83f66b24b298fa5455023b0d9b1,pending,1:17–1:25,12/18/2025 05:22:41–12/18/2025 05:22:49,1766035361,1766035369,34.875472,34.874674,-86.297525,-86.297464,12/18/2025 05:22:41 AM,12/18/2025 05:22:49 AM,Vulnerable Users,Cyclist,high,3f8ff83f66b24b298fa5455023b0d9b1,422a6254d1b5b63a522e67afbbbc6baa,https://app.nomadicml.com/events/3f8ff83f66b24b298fa5455023b0d9b1/422a6254d1b5b63a522e67afbbbc6baa
Weather Impact Analysis,d55e12770eb744a09b0366fadf185b4e,pending,1:50–1:54,12/18/2025 05:23:41–12/18/2025 05:23:45,1766035421,1766035425,34.846488,34.846770,-86.903693,-86.904171,12/18/2025 05:23:41 AM,12/18/2025 05:23:45 AM,Environment,Flooded Road,critical,d55e12770eb744a09b0366fadf185b4e,564592b03c5de0c8d5872efad4d64544,https://app.nomadicml.com/events/d55e12770eb744a09b0366fadf185b4e/564592b03c5de0c8d5872efad4d64544
Weather Impact Analysis,748155c2e9774486a6e31f51b00b9301,pending,0:25–0:31,12/18/2025 05:24:41–12/18/2025 05:24:47,1766035481,1766035487,34.653428,34.654294,-86.743507,-86.742541,12/18/2025 05:24:41 AM,12/18/2025 05:24:47 AM,Environment,Ice Patch,high,748155c2e9774486a6e31f51b00b9301,67520ce0bacb21e0ffe30f9843780d92,https://app.nomadicml.com/events/748155c2e9774486a6e31f51b00b9301/67520ce0bacb21e0ffe30f9843780d92
Traffic Volume Analysis,3f8ff83f66b24b298fa5455023b0d9b1,pending,1:03–1:08,12/18/2025 05:25:41–12/18/2025 05:25:46,1766035541,1766035546,34.537494,34.536521,-86.579771,-86.579691,12/18/2025 05:25:41 AM,12/18/2025 05:25:46 AM,Vehicles,Emergency Vehicle,critical,3f8ff83f66b24b298fa5455023b0d9b1,b21fd43ec8dee9f29d2cbcf6e6a85755,https://app.nomadicml.com/events/3f8ff83f66b24b298fa5455023b0d9b1/b21fd43ec8dee9f29d2cbcf6e6a85755
Pavement Defect Scan,9f8b89ccedbd4399b50b59e9cc16a5eb,pending,0:31–0:38,12/18/2025 05:26:41–12/18/2025 05:26:48,1766035601,1766035608,39.673478,39.673547,-82.881209,-82.881002,12/18/2025 05:26:41 AM,12/18/2025 05:26:48 AM,Road Surface,Alligator Cracking,medium,9f8b89ccedbd4399b50b59e9cc16a5eb,0023fa35fab88a94d992d35903dc26a3,https://app.nomadicml.com/events/9f8b89ccedbd4399b50b59e9cc16a5eb/0023fa35fab88a94d992d35903dc26a3
Pedestrian Safety Audit,9f8b89ccedbd4399b50b59e9cc16a5eb,pending,0:19–0:28,12/18/2025 05:27:41–12/18/2025 05:27:50,1766035661,1766035670,35.118839,35.118969,-86.365719,-86.364796,12/18/2025 05:27:41 AM,12/18/2025 05:27:50 AM,Vulnerable Users,Construction Worker,medium,9f8b89ccedbd4399b50b59e9cc16a5eb,a2f98dd4d532c7fdbd420b9cf236ac60,https://app.nomadicml.com/events/9f8b89ccedbd4399b50b59e9cc16a5eb/a2f98dd4d532c7fdbd420b9cf236ac60
Weather Impact Analysis,3f8ff83f66b24b298fa5455023b0d9b1,pending,1:40–1:44,12/18/2025 05:28:41–12/18/2025 05:28:45,1766035721,1766035725,39.825748,39.825483,-83.161502,-83.161995,12/18/2025 05:28:41 AM,12/18/2025 05:28:45 AM,Environment,Flooded Road,medium,3f8ff83f66b24b298fa5455023b0d9b1,f7e7bb588b0ece5f6d91cb161429ba56,https://app.nomadicml.com/events/3f8ff83f66b24b298fa5455023b0d9b1/f7e7bb588b0ece5f6d91cb161429ba56
Hazard Detection Scan,b4dafb7358b947e99fce375f519adab6,pending,0:33–0:35,12/18/2025 05:29:41–12/18/2025 05:29:43,1766035781,1766035783,34.668576,34.667892,-86.845834,-86.846188,12/18/2025 05:29:41 AM,12/18/2025 05:29:43 AM,Obstacles,Tree Branch,high,b4dafb7358b947e99fce375f519adab6,c93ac3341665e8104de0afe2a0425f16,https://app.nomadicml.com/events/b4dafb7358b947e99fce375f519adab6/c93ac3341665e8104de0afe2a0425f16
Traffic Volume Analysis,803d60b96d19460eb35fa8fef6de8510,pending,0:27–0:30,12/18/2025 05:30:41–12/18/2025 05:30:44,1766035841,1766035844,40.349891,40.350083,-83.056643,-83.056446,12/18/2025 05:30:41 AM,12/18/2025 05:30:44 AM,Vehicles,Semi Trailer,low,803d60b96d19460eb35fa8fef6de8510,2cc7b19dcfa6aac452a5757eb76e9ad3,https://app.nomadicml.com/events/803d60b96d19460eb35fa8fef6de8510/2cc7b19dcfa6aac452a5757eb76e9ad3
Hazard Detection Scan,748155c2e9774486a6e31f51b00b9301,pending,0:32–0:36,12/18/2025 05:31:41–12/18/2025 05:31:45,1766035901,1766035905,39.763837,39.763165,-82.789688,-82.789350,12/18/2025 05:31:41 AM,12/18/2025 05:31:45 AM,Obstacles,Trash Bag,critical,748155c2e9774486a6e31f51b00b9301,55a6c948d9d92380f183e766654f76d9,https://app.nomadicml.com/events/748155c2e9774486a6e31f51b00b9301/55a6c948d9d92380f183e766654f76d9
Pavement Defect Scan,9f8b89ccedbd4399b50b59e9cc16a5eb,pending,0:40–0:49,12/18/2025 05:32:41–12/18/2025 05:32:50,1766035961,1766035970,40.068538,40.067950,-82.889552,-82.889303,12/18/2025 05:32:41 AM,12/18/2025 05:32:50 AM,Road Surface,Buckled Asphalt,low,9f8b89ccedbd4399b50b59e9cc16a5eb,80930d311b04650b37926e031ae8b9b8,https://app.nomadicml.com/events/9f8b89ccedbd4399b50b59e9cc16a5eb/80930d311b04650b37926e031ae8b9b8
Weather Impact Analysis,d55e12770eb744a09b0366fadf185b4e,pending,1:16–1:21,12/18/2025 05:33:41–12/18/2025 05:33:46,1766036021,1766036026,34.799009,34.799727,-86.368191,-86.368819,12/18/2025 05:33:41 AM,12/18/2025 05:33:46 AM,Environment,Flooded Road,critical,d55e12770eb744a09b0366fadf185b4e,ca9ff195356cf2870f03d00d80cd958a,https://app.nomadicml.com/events/d55e12770eb744a09b0366fadf185b4e/ca9ff195356cf2870f03d00d80cd958a
Traffic Volume Analysis,748155c2e9774486a6e31f51b00b9301,pending,0:47–0:50,12/18/2025 05:34:41–12/18/2025 05:34:44,1766036081,1766036084,40.269936,40.269265,-83.363554,-83.363532,12/18/2025 05:34:41 AM,12/18/2025 05:34:44 AM,Vehicles,School Bus,medium,748155c2e9774486a6e31f51b00b9301,3c35e171cfe1280e2fd6f669256439fa,https://app.nomadicml.com/events/748155c2e9774486a6e31f51b00b9301/3c35e171cfe1280e2fd6f669256439fa
Weather Impact Analysis,b4dafb7358b947e99fce375f519adab6,pending,1:53–1:56,12/18/2025 05:35:41–12/18/2025 05:35:44,1766036141,1766036144,39.562888,39.562523,-83.293093,-83.292255,12/18/2025 05:35:41 AM,12/18/2025 05:35:44 AM,Environment,Ice Patch,low,b4dafb7358b947e99fce375f519adab6,137a39a2b9815f4e45e04a3f4e2caf55,https://app.nomadicml.com/events/b4dafb7358b947e99fce375f519adab6/137a39a2b9815f4e45e04a3f4e2caf55
Traffic Volume Analysis,803d60b96d19460eb35fa8fef6de8510,pending,1:04–1:06,12/18/2025 05:36:41–12/18/2025 05:36:43,1766036201,1766036203,40.210521,40.210581,-82.771377,-82.771478,12/18/2025 05:36:41 AM,12/18/2025 05:36:43 AM,Vehicles,Pickup Truck,critical,803d60b96d19460eb35fa8fef6de8510,cac95ad1f059615f77447d07df6aeec1,https://app.nomadicml.com/events/803d60b96d19460eb35fa8fef6de8510/cac95ad1f059615f77447d07df6aeec1
Asset Inventory Scan,d55e12770eb744a09b0366fadf185b4e,pending,0:23–0:30,12/18/2025 05:37:41–12/18/2025 05:37:48,1766036261,1766036268,34.505907,34.505600,-86.674393,-86.673570,12/18/2025 05:37:41 AM,12/18/2025 05:37:48 AM,Signage,Billboard,critical,d55e12770eb744a09b0366fadf185b4e,4c5c0efe87c9eb0ce6e0031da9b478ba,https://app.nomadicml.com/events/d55e12770eb744a09b0366fadf185b4e/4c5c0efe87c9eb0ce6e0031da9b478ba
Traffic Volume Analysis,803d60b96d19460eb35fa8fef6de8510,pending,1:04–1:10,12/18/2025 05:38:41–12/18/2025 05:38:47,1766036321,1766036327,40.283244,40.284145,-83.080855,-83.081436,12/18/2025 05:38:41 AM,12/18/2025 05:38:47 AM,Vehicles,SUV,critical,803d60b96d19460eb35fa8fef6de8510,cc4ac48541c5eeb9fd010af7eaef2d48,https://app.nomadicml.com/events/803d60b96d19460eb35fa8fef6de8510/cc4ac48541c5eeb9fd010af7eaef2d48
Asset Inventory Scan,3f8ff83f66b24b298fa5455023b0d9b1,pending,1:41–1:44,12/18/2025 05:39:41–12/18/2025 05:39:44,1766036381,1766036384,34.734439,34.733489,-86.196426,-86.195543,12/18/2025 05:39:41 AM,12/18/2025 05:39:44 AM,Signage,Billboard,low,3f8ff83f66b24b298fa5455023b0d9b1,d62a3e5e1c1311842c92e702dc041db7,https://app.nomadicml.com/events/3f8ff83f66b24b298fa5455023b0d9b1/d62a3e5e1c1311842c92e702dc041db7
Asset Inventory Scan,9f8b89ccedbd4399b50b59e9cc16a5eb,pending,1:02–1:08,12/18/2025 05:40:41–12/18/2025 05:40:47,1766036441,1766036447,40.331004,40.330456,-83.296461,-83.296324,12/18/2025 05:40:41 AM,12/18/2025 05:40:47 AM,Signage,Stop Sign,low,9f8b89ccedbd4399b50b59e9cc16a5eb,ab76345ff1905b3868412dde5cdfc0f2,https://app.nomadicml.com/events/9f8b89ccedbd4399b50b59e9cc16a5eb/ab76345ff1905b3868412dde5cdfc0f2
Pedestrian Safety Audit,3f8ff83f66b24b298fa5455023b0d9b1,pending,1:45–1:54,12/18/2025 05:41:41–12/18/2025 05:41:50,1766036501,1766036510,35.021816,35.021775,-86.818220,-86.819021,12/18/2025 05:41:41 AM,12/18/2025 05:41:50 AM,Vulnerable Users,Jaywalker,critical,3f8ff83f66b24b298fa5455023b0d9b1,a3ef129167100f7868581b82cdf3afdc,https://app.nomadicml.com/events/3f8ff83f66b24b298fa5455023b0d9b1/a3ef129167100f7868581b82cdf3afdc
Pavement Defect Scan,d55e12770eb744a09b0366fadf185b4e,pending,1:50–1:57,12/18/2025 05:42:41–12/18/2025 05:42:48,1766036561,1766036568,39.936460,39.935775,-82.879707,-82.879546,12/18/2025 05:42:41 AM,12/18/2025 05:42:48 AM,Road Surface,Faded Lane Markings,medium,d55e12770eb744a09b0366fadf185b4e,2ae405ace32870f7ae718980bc303d08,https://app.nomadicml.com/events/d55e12770eb744a09b0366fadf185b4e/2ae405ace32870f7ae718980bc303d08
